application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission,root,Income,Age
5669,Male,FALSE,3.25,Business,Black,700,2,Nonprofit/Gov,,700,700000,70
5670,Female,FALSE,3.22,STEM,Black,660,4,Investment Banking,,660,660000,66
5671,Male,TRUE,3.31,STEM,,650,7,PE/VC,,650,650000,65
5672,Male,FALSE,3.17,Business,Asian,650,5,Consulting,,650,650000,65
5673,Female,FALSE,3.32,Business,Asian,650,5,Investment Management,,650,650000,65
5674,Male,FALSE,3.35,STEM,Asian,570,5,Consulting,,570,570000,57
5675,Female,FALSE,3.35,Business,Black,660,6,Technology,Admit,660,660000,66
5676,Male,FALSE,3.26,Humanities,Asian,640,6,Other,,640,640000,64
5677,Male,FALSE,3.48,Humanities,White,740,6,Health Care,,740,740000,74
5678,Male,FALSE,3,Humanities,Hispanic,570,4,Nonprofit/Gov,,570,570000,57
5679,Male,FALSE,3.35,Humanities,Asian,710,1,Consulting,Admit,710,710000,71
5680,Female,FALSE,3.25,Humanities,White,570,5,Consulting,,570,570000,57
5681,Male,FALSE,3,Business,White,620,6,Consulting,,620,620000,62
5682,Male,FALSE,2.89,STEM,Black,570,6,Investment Management,,570,570000,57
5683,Male,FALSE,3.3,STEM,White,660,5,Technology,,660,660000,66
5684,Female,FALSE,3.39,STEM,Asian,670,6,Real Estate,,670,670000,67
5685,Male,FALSE,3.33,Business,Asian,660,6,Nonprofit/Gov,,660,660000,66
5686,Female,TRUE,3.4,Business,,720,6,Consulting,,720,720000,72
5687,Female,FALSE,3.34,Humanities,Asian,640,4,CPG,,640,640000,64
5688,Male,FALSE,3.55,Business,Hispanic,660,4,Technology,Admit,660,660000,66
5689,Male,TRUE,2.99,Business,,640,5,Consulting,,640,640000,64
5690,Female,FALSE,3.2,Business,White,690,6,Technology,,690,690000,69
5691,Female,TRUE,3.41,STEM,,700,5,Consulting,,700,700000,70
5692,Female,FALSE,3.11,STEM,Asian,660,5,Technology,,660,660000,66
5693,Male,FALSE,3.12,Humanities,Asian,700,5,Technology,,700,700000,70
5694,Male,FALSE,3.17,Humanities,Black,630,6,Consulting,,630,630000,63
5695,Male,FALSE,3.24,STEM,Black,620,6,Investment Banking,,620,620000,62
5696,Male,FALSE,3.21,Business,White,580,7,Other,,580,580000,58
5697,Male,FALSE,2.85,Business,Black,570,5,Technology,,570,570000,57
5698,Male,FALSE,3.27,Humanities,White,770,5,Investment Management,Admit,770,770000,77
5699,Female,TRUE,3.05,Humanities,,570,6,Nonprofit/Gov,,570,570000,57
5700,Male,TRUE,3.25,Humanities,,630,4,Investment Banking,,630,630000,63
5701,Male,FALSE,3.43,Business,Asian,760,5,Investment Banking,,760,760000,76
5702,Male,FALSE,3.27,Humanities,Black,660,7,Nonprofit/Gov,,660,660000,66
5703,Female,TRUE,3.09,Business,,600,6,Financial Services,,600,600000,60
5704,Male,TRUE,3.42,Business,,660,5,Health Care,,660,660000,66
5705,Female,FALSE,3.17,Humanities,White,660,6,Investment Management,,660,660000,66
5706,Male,FALSE,3.5,STEM,Black,760,5,Investment Banking,Admit,760,760000,76
5707,Female,TRUE,3.3,Humanities,,690,4,PE/VC,,690,690000,69
5708,Female,TRUE,3.34,STEM,,740,7,Consulting,,740,740000,74
5709,Male,FALSE,3.32,Humanities,White,750,6,Consulting,Admit,750,750000,75
5710,Male,TRUE,3.13,Humanities,,650,4,PE/VC,,650,650000,65
5711,Female,FALSE,3.22,Business,White,650,6,PE/VC,,650,650000,65
5712,Female,FALSE,3.31,STEM,White,610,5,Media/Entertainment,,610,610000,61
5713,Male,FALSE,3.61,Business,Other,670,6,Investment Banking,,670,670000,67
5714,Female,FALSE,3.29,Business,Asian,640,4,Consulting,,640,640000,64
5715,Male,FALSE,3.3,Humanities,White,610,6,Consulting,,610,610000,61
5716,Male,TRUE,2.99,Business,,570,4,Nonprofit/Gov,,570,570000,57
5717,Male,FALSE,3.2,Business,White,680,4,Financial Services,,680,680000,68
5718,Female,FALSE,3.14,STEM,Black,640,6,PE/VC,,640,640000,64
5719,Male,TRUE,2.91,Humanities,,610,6,Financial Services,,610,610000,61
5720,Female,FALSE,3.51,STEM,Black,590,5,PE/VC,,590,590000,59
5721,Male,FALSE,3.12,Business,Hispanic,570,6,Consulting,,570,570000,57
5722,Female,TRUE,3.25,STEM,,670,6,Financial Services,,670,670000,67
5723,Male,TRUE,3.34,Humanities,,730,7,Consulting,Admit,730,730000,73
5724,Female,FALSE,3.24,STEM,White,670,6,PE/VC,Admit,670,670000,67
5725,Male,FALSE,3.49,Business,Hispanic,680,6,Other,,680,680000,68
5726,Male,FALSE,3.29,STEM,Hispanic,690,5,Real Estate,,690,690000,69
5727,Male,FALSE,3.16,Business,Asian,640,5,Retail,,640,640000,64
5728,Female,FALSE,3.33,Humanities,Black,680,6,Health Care,Admit,680,680000,68
5729,Male,FALSE,2.98,Humanities,Hispanic,590,5,Investment Banking,,590,590000,59
5730,Female,FALSE,3.16,Business,White,580,2,Consulting,,580,580000,58
5731,Male,FALSE,3.31,STEM,Asian,760,5,Technology,,760,760000,76
5732,Male,FALSE,3.06,Humanities,Asian,660,5,Investment Banking,,660,660000,66
5733,Female,FALSE,3.34,Humanities,Black,670,4,Nonprofit/Gov,,670,670000,67
5734,Female,TRUE,3.51,Humanities,,720,6,Consulting,,720,720000,72
5735,Female,FALSE,3.32,STEM,Asian,670,4,Technology,Admit,670,670000,67
5736,Male,FALSE,3.19,Business,Black,600,4,Technology,,600,600000,60
5737,Female,FALSE,3.37,Business,Hispanic,650,4,Consulting,,650,650000,65
5738,Female,FALSE,3.02,Business,Black,580,4,Consulting,,580,580000,58
5739,Female,FALSE,2.94,Humanities,Black,610,5,Consulting,,610,610000,61
5740,Female,TRUE,2.96,Business,,650,5,Consulting,,650,650000,65
5741,Male,FALSE,3.18,STEM,Asian,640,4,Technology,,640,640000,64
5742,Female,FALSE,3.52,Humanities,Black,630,7,PE/VC,,630,630000,63
5743,Male,FALSE,3.42,Humanities,Hispanic,690,5,Energy,,690,690000,69
5744,Male,FALSE,3.29,Business,Asian,680,4,Technology,Admit,680,680000,68
5745,Female,TRUE,3.09,STEM,,690,6,Consulting,,690,690000,69
5746,Female,FALSE,3.17,Business,Black,710,6,Technology,,710,710000,71
5747,Male,FALSE,2.98,Business,Asian,590,6,Consulting,,590,590000,59
5748,Male,FALSE,3.24,Business,Hispanic,710,5,Technology,,710,710000,71
5749,Male,FALSE,3.24,Business,Other,640,7,CPG,,640,640000,64
5750,Male,FALSE,3.46,STEM,Asian,670,5,Consulting,,670,670000,67
5751,Male,FALSE,3.19,Business,White,610,5,Consulting,,610,610000,61
5752,Female,FALSE,3.05,Humanities,Asian,590,4,Consulting,,590,590000,59
5753,Female,FALSE,3.03,STEM,White,630,5,Investment Management,,630,630000,63
5754,Male,TRUE,3.31,Humanities,,620,6,Financial Services,,620,620000,62
5755,Female,FALSE,3.34,Humanities,White,700,6,Consulting,Admit,700,700000,70
5756,Male,TRUE,3.17,Humanities,,650,5,Consulting,,650,650000,65
5757,Male,FALSE,3.44,STEM,Black,700,7,PE/VC,,700,700000,70
5758,Female,FALSE,3.29,Business,White,650,5,PE/VC,,650,650000,65
5759,Male,FALSE,3.12,STEM,Hispanic,590,6,Other,,590,590000,59
5760,Female,FALSE,3.16,Business,White,610,5,Nonprofit/Gov,,610,610000,61
5761,Male,FALSE,3.38,STEM,White,770,4,Nonprofit/Gov,Admit,770,770000,77
5762,Male,FALSE,3.52,Humanities,Asian,670,5,Nonprofit/Gov,,670,670000,67
5763,Male,FALSE,3.2,STEM,Black,730,6,Consulting,,730,730000,73
5764,Female,TRUE,3.46,Business,,730,5,PE/VC,Admit,730,730000,73
5765,Female,FALSE,2.99,Humanities,White,570,3,Nonprofit/Gov,,570,570000,57
5766,Male,FALSE,3.15,Humanities,Black,630,5,Media/Entertainment,,630,630000,63
5767,Female,FALSE,3.36,Humanities,Hispanic,670,3,PE/VC,,670,670000,67
5768,Male,FALSE,3.51,Business,White,740,4,CPG,Admit,740,740000,74
5769,Female,FALSE,3.34,STEM,White,620,4,Consulting,,620,620000,62
5770,Male,FALSE,3.49,Humanities,Black,690,4,Real Estate,,690,690000,69
5771,Male,TRUE,3.3,Humanities,,670,5,PE/VC,Admit,670,670000,67
5772,Female,TRUE,3.09,Business,,620,5,Nonprofit/Gov,,620,620000,62
5773,Female,FALSE,3.02,Business,Asian,640,6,Investment Management,,640,640000,64
5774,Male,FALSE,3.21,Business,Black,680,4,PE/VC,,680,680000,68
5775,Male,FALSE,3.25,Business,White,680,7,PE/VC,,680,680000,68
5776,Female,FALSE,3.17,Humanities,White,690,4,Consulting,,690,690000,69
5777,Male,TRUE,3.19,Humanities,,570,5,Consulting,,570,570000,57
5778,Male,TRUE,3.23,STEM,,690,5,Consulting,,690,690000,69
5779,Male,FALSE,3.14,STEM,White,640,6,Consulting,,640,640000,64
5780,Male,FALSE,3.48,Business,White,750,4,PE/VC,,750,750000,75
5781,Male,TRUE,3.15,Humanities,,570,6,Financial Services,,570,570000,57
5782,Male,FALSE,3.37,Humanities,Asian,710,4,Technology,,710,710000,71
5783,Female,TRUE,3.09,Humanities,,600,8,Consulting,,600,600000,60
5784,Female,FALSE,3.57,Humanities,Hispanic,710,6,Consulting,,710,710000,71
5785,Male,TRUE,3.38,Business,,670,5,Technology,,670,670000,67
5786,Male,FALSE,3.33,Business,Black,630,7,PE/VC,,630,630000,63
5787,Male,FALSE,3.17,Humanities,White,660,5,Health Care,,660,660000,66
5788,Male,FALSE,3.4,Business,Black,620,5,Consulting,,620,620000,62
5789,Female,FALSE,3.25,Humanities,Black,680,5,Consulting,,680,680000,68
5790,Male,FALSE,3.05,Humanities,Black,590,5,Technology,,590,590000,59
5791,Male,FALSE,3.18,Business,Black,690,5,PE/VC,,690,690000,69
5792,Male,TRUE,3.66,Humanities,,680,5,Technology,Admit,680,680000,68
5793,Male,FALSE,3.11,Humanities,White,580,5,Technology,,580,580000,58
5794,Male,FALSE,2.95,Humanities,Hispanic,610,4,Investment Banking,,610,610000,61
5795,Male,FALSE,3.18,STEM,White,710,4,Investment Banking,,710,710000,71
5796,Male,FALSE,3.25,Business,Black,670,7,Consulting,Admit,670,670000,67
5797,Male,FALSE,3.32,STEM,Asian,700,5,Investment Banking,,700,700000,70
5798,Male,TRUE,3.35,Humanities,,680,4,PE/VC,,680,680000,68
5799,Female,FALSE,3.27,Humanities,Other,730,5,Other,,730,730000,73
5800,Male,TRUE,3.41,Humanities,,710,6,Consulting,,710,710000,71
5801,Male,FALSE,3.28,Humanities,Asian,700,6,Consulting,,700,700000,70
5802,Male,FALSE,3.27,STEM,Asian,670,5,Financial Services,Waitlist,670,670000,67
5803,Male,FALSE,3.54,Humanities,Black,740,5,PE/VC,,740,740000,74
5804,Male,FALSE,3.39,Humanities,Hispanic,720,5,PE/VC,,720,720000,72
5805,Male,FALSE,3.1,STEM,Asian,600,5,PE/VC,,600,600000,60
5806,Male,TRUE,3.35,STEM,,620,5,Financial Services,,620,620000,62
5807,Male,FALSE,3.04,STEM,White,650,5,Energy,,650,650000,65
5808,Female,FALSE,3.24,Business,White,590,5,Investment Banking,,590,590000,59
5809,Male,FALSE,3.51,STEM,Hispanic,740,6,Financial Services,,740,740000,74
5810,Male,TRUE,3.24,Humanities,,620,6,Nonprofit/Gov,,620,620000,62
5811,Male,FALSE,3.41,Humanities,White,640,6,Financial Services,,640,640000,64
5812,Male,FALSE,3.26,Humanities,Black,710,6,Nonprofit/Gov,,710,710000,71
5813,Male,FALSE,3.35,Business,White,680,6,Nonprofit/Gov,,680,680000,68
5814,Male,FALSE,3.43,Humanities,White,660,5,Consulting,,660,660000,66
5815,Male,TRUE,3.27,Humanities,,660,5,Consulting,,660,660000,66
5816,Male,FALSE,3.31,Humanities,Asian,710,6,Financial Services,Admit,710,710000,71
5817,Female,FALSE,3.29,Humanities,Hispanic,640,3,Investment Management,,640,640000,64
5818,Male,FALSE,3.26,Business,White,630,4,Financial Services,,630,630000,63
5819,Male,TRUE,3.32,STEM,,670,7,Investment Banking,Admit,670,670000,67
5820,Male,FALSE,3.21,STEM,Hispanic,610,3,Consulting,,610,610000,61
5821,Female,FALSE,2.97,Business,Other,620,4,Investment Banking,,620,620000,62
5822,Male,FALSE,3.47,Business,White,650,6,Financial Services,,650,650000,65
5823,Male,FALSE,3.4,Humanities,White,690,5,Technology,Admit,690,690000,69
5824,Male,TRUE,3.37,Humanities,,770,4,Consulting,,770,770000,77
5825,Male,FALSE,3.36,STEM,White,610,5,PE/VC,,610,610000,61
5826,Female,FALSE,3.49,Humanities,Other,780,4,PE/VC,,780,780000,78
5827,Male,FALSE,3.32,STEM,White,690,5,PE/VC,Admit,690,690000,69
5828,Male,FALSE,3.38,STEM,Asian,620,5,Technology,,620,620000,62
5829,Male,FALSE,3.14,Humanities,White,640,5,Financial Services,,640,640000,64
5830,Male,TRUE,3.4,Humanities,,680,5,Consulting,Admit,680,680000,68
5831,Male,TRUE,3.23,Business,,620,4,Investment Banking,,620,620000,62
5832,Female,FALSE,3.29,STEM,White,660,6,Health Care,Admit,660,660000,66
5833,Female,FALSE,3.26,Humanities,White,570,5,PE/VC,,570,570000,57
5834,Female,TRUE,3.28,Humanities,,570,6,Technology,,570,570000,57
5835,Male,TRUE,3.36,Humanities,,690,6,PE/VC,Admit,690,690000,69
5836,Male,FALSE,3.56,STEM,Hispanic,770,5,Financial Services,Waitlist,770,770000,77
5837,Male,TRUE,3.08,STEM,,610,4,Investment Banking,,610,610000,61
5838,Female,TRUE,3.11,Humanities,,630,5,Consulting,,630,630000,63
5839,Male,FALSE,3.24,Business,Black,710,6,Nonprofit/Gov,,710,710000,71
5840,Male,FALSE,3.25,STEM,Asian,610,5,Investment Management,,610,610000,61
5841,Male,FALSE,2.98,Humanities,Hispanic,590,6,Nonprofit/Gov,,590,590000,59
5842,Male,FALSE,3.46,Humanities,Black,690,5,Investment Banking,,690,690000,69
5843,Male,FALSE,3.38,Humanities,Asian,700,4,PE/VC,,700,700000,70
5844,Male,TRUE,3,Business,,650,5,Financial Services,,650,650000,65
5845,Female,FALSE,3.34,STEM,White,710,4,Consulting,,710,710000,71
5846,Male,FALSE,3.26,Humanities,Black,690,3,Technology,,690,690000,69
5847,Female,FALSE,3.12,STEM,White,630,5,Technology,,630,630000,63
5848,Male,FALSE,3.32,STEM,Asian,670,3,Technology,,670,670000,67
5849,Male,FALSE,3.34,Humanities,Asian,660,4,Financial Services,,660,660000,66
5850,Male,TRUE,3.37,Business,,730,6,Technology,Admit,730,730000,73
5851,Female,FALSE,3.25,Business,White,670,4,Other,Admit,670,670000,67
5852,Male,TRUE,3.09,Humanities,,580,5,Technology,,580,580000,58
5853,Male,FALSE,3.27,STEM,White,700,5,Consulting,Admit,700,700000,70
5854,Male,FALSE,3.34,Humanities,Black,700,5,Financial Services,,700,700000,70
5855,Male,TRUE,3.32,Humanities,,720,6,PE/VC,Admit,720,720000,72
5856,Male,FALSE,3.41,Humanities,Black,620,4,Consulting,,620,620000,62
5857,Male,FALSE,3.48,Humanities,Hispanic,650,5,Consulting,,650,650000,65
5858,Male,FALSE,3.07,STEM,Asian,620,3,Consulting,,620,620000,62
5859,Male,FALSE,3.1,STEM,White,570,6,Nonprofit/Gov,,570,570000,57
5860,Male,FALSE,3.16,Humanities,White,590,5,Technology,,590,590000,59
5861,Female,FALSE,3.34,Humanities,White,630,5,PE/VC,,630,630000,63
5862,Female,FALSE,3.09,STEM,Other,660,4,Consulting,,660,660000,66
5863,Male,FALSE,3.15,Business,White,600,3,Investment Banking,,600,600000,60
5864,Female,TRUE,3.11,Humanities,,610,5,Technology,,610,610000,61
5865,Male,FALSE,3.39,Humanities,White,670,6,Financial Services,,670,670000,67
5866,Male,TRUE,3.29,Humanities,,660,5,Consulting,,660,660000,66
5867,Male,FALSE,3.24,Humanities,Black,660,3,Other,,660,660000,66
5868,Male,FALSE,3.46,Business,Other,730,4,PE/VC,Admit,730,730000,73
5869,Female,TRUE,3.55,Humanities,,740,6,Financial Services,Admit,740,740000,74
5870,Female,TRUE,3.5,Business,,670,5,Investment Banking,,670,670000,67
5871,Female,FALSE,3.28,Humanities,Black,660,5,Consulting,,660,660000,66
5872,Male,FALSE,3.4,Humanities,Black,660,6,Other,,660,660000,66
5873,Female,TRUE,3.34,Humanities,,670,5,Technology,,670,670000,67
5874,Male,TRUE,3.15,Business,,590,4,Investment Management,,590,590000,59
5875,Female,FALSE,3.42,Business,Black,680,4,Consulting,,680,680000,68
5876,Male,FALSE,3.28,Business,White,620,3,Other,,620,620000,62
5877,Male,FALSE,3.17,Humanities,Hispanic,670,4,Health Care,,670,670000,67
5878,Male,FALSE,3.15,Humanities,Hispanic,610,6,Other,,610,610000,61
5879,Female,TRUE,3.16,STEM,,590,4,Consulting,,590,590000,59
5880,Male,TRUE,3.4,Humanities,,700,6,Health Care,,700,700000,70
5881,Male,TRUE,3.12,STEM,,600,5,Consulting,,600,600000,60
5882,Female,TRUE,3.2,Humanities,,660,5,Consulting,,660,660000,66
5883,Male,FALSE,3.66,Humanities,Asian,710,7,Other,,710,710000,71
5884,Female,FALSE,3.24,STEM,White,680,5,Consulting,Admit,680,680000,68
5885,Female,FALSE,3.07,Humanities,White,640,5,Media/Entertainment,,640,640000,64
5886,Male,FALSE,3.27,STEM,Hispanic,600,5,Financial Services,,600,600000,60
5887,Male,FALSE,3.27,Humanities,Hispanic,670,3,PE/VC,,670,670000,67
5888,Male,FALSE,3.32,STEM,Hispanic,590,4,Financial Services,,590,590000,59
5889,Male,FALSE,3.22,Humanities,White,580,5,Health Care,,580,580000,58
5890,Female,FALSE,3.29,Business,White,590,5,Investment Management,,590,590000,59
5891,Male,TRUE,3.21,STEM,,670,5,Nonprofit/Gov,Waitlist,670,670000,67
5892,Male,TRUE,3.06,Business,,610,5,CPG,,610,610000,61
5893,Female,TRUE,3.44,Business,,630,6,Investment Banking,,630,630000,63
5894,Female,TRUE,3.24,Humanities,,690,7,Consulting,,690,690000,69
5895,Male,TRUE,3.1,Humanities,,620,5,Nonprofit/Gov,,620,620000,62
5896,Male,TRUE,3.3,Humanities,,600,7,PE/VC,,600,600000,60
5897,Male,TRUE,3.5,Business,,700,8,Consulting,,700,700000,70
5898,Male,TRUE,3.11,Humanities,,590,6,PE/VC,,590,590000,59
5899,Female,TRUE,3.31,Humanities,,660,5,Consulting,Admit,660,660000,66
5900,Female,TRUE,3.51,Humanities,,650,6,Consulting,,650,650000,65
5901,Male,TRUE,3.19,Business,,600,4,Consulting,,600,600000,60
5902,Female,FALSE,3.41,Humanities,Asian,650,3,PE/VC,,650,650000,65
5903,Male,FALSE,3.5,Business,Hispanic,670,7,Other,,670,670000,67
5904,Male,TRUE,3.06,STEM,,680,4,Consulting,,680,680000,68
5905,Female,TRUE,3.3,Humanities,,640,6,Nonprofit/Gov,,640,640000,64
5906,Male,TRUE,3.33,STEM,,650,5,Other,,650,650000,65
5907,Female,TRUE,3.09,STEM,,660,5,Investment Management,,660,660000,66
5908,Male,TRUE,3.24,Business,,600,3,PE/VC,,600,600000,60
5909,Male,FALSE,3.32,STEM,White,590,5,Consulting,,590,590000,59
5910,Male,FALSE,3.66,Business,White,770,5,Other,Admit,770,770000,77
5911,Female,FALSE,3.57,STEM,Asian,720,3,Health Care,,720,720000,72
5912,Male,FALSE,3.13,Humanities,Asian,600,6,Health Care,,600,600000,60
5913,Male,TRUE,3.26,STEM,,660,6,Financial Services,,660,660000,66
5914,Male,FALSE,3.16,Business,White,610,5,Nonprofit/Gov,,610,610000,61
5915,Male,FALSE,3.2,Business,Black,670,4,Nonprofit/Gov,,670,670000,67
5916,Female,TRUE,3.23,STEM,,670,3,PE/VC,,670,670000,67
5917,Male,FALSE,3.33,Humanities,Asian,610,6,Financial Services,,610,610000,61
5918,Female,FALSE,3.45,STEM,White,690,6,Consulting,,690,690000,69
5919,Male,FALSE,3.44,STEM,White,680,5,Consulting,,680,680000,68
5920,Male,FALSE,3.25,Business,Asian,660,5,Investment Banking,,660,660000,66
5921,Female,FALSE,3.36,Humanities,Black,680,5,Health Care,,680,680000,68
5922,Male,FALSE,3.26,Humanities,Black,620,4,Consulting,,620,620000,62
5923,Female,TRUE,3.28,STEM,,640,5,PE/VC,,640,640000,64
5924,Male,FALSE,3.14,STEM,Asian,610,5,Investment Banking,,610,610000,61
5925,Female,FALSE,3.46,Humanities,Hispanic,670,5,Consulting,Admit,670,670000,67
5926,Female,FALSE,3.36,Humanities,Asian,670,7,Nonprofit/Gov,,670,670000,67
5927,Male,FALSE,3.47,STEM,Hispanic,670,4,Investment Banking,,670,670000,67
5928,Female,FALSE,3.12,Humanities,Black,600,8,Consulting,,600,600000,60
5929,Female,FALSE,3.35,STEM,Asian,580,3,Consulting,,580,580000,58
5930,Male,FALSE,3.48,Humanities,Asian,760,8,Financial Services,Admit,760,760000,76
5931,Female,FALSE,3.18,Humanities,Black,680,4,Investment Management,,680,680000,68
5932,Male,FALSE,3.26,Humanities,Asian,670,3,CPG,Admit,670,670000,67
5933,Male,FALSE,3.26,Humanities,Asian,740,6,Nonprofit/Gov,Admit,740,740000,74
5934,Male,FALSE,3.35,STEM,White,630,4,PE/VC,,630,630000,63
5935,Male,FALSE,3.18,STEM,Black,670,4,Nonprofit/Gov,,670,670000,67
5936,Female,FALSE,3.4,STEM,Asian,690,5,PE/VC,,690,690000,69
5937,Female,TRUE,3.21,Humanities,,670,5,Consulting,,670,670000,67
5938,Male,FALSE,3.36,Humanities,Asian,680,5,PE/VC,,680,680000,68
5939,Female,FALSE,3.21,STEM,Black,610,5,Health Care,,610,610000,61
5940,Male,FALSE,3.27,Humanities,Asian,670,5,Financial Services,Admit,670,670000,67
5941,Male,FALSE,3.32,Humanities,Asian,750,4,Technology,,750,750000,75
5942,Male,FALSE,3.64,Business,White,740,6,Financial Services,,740,740000,74
5943,Male,FALSE,3.22,Humanities,Asian,620,5,PE/VC,,620,620000,62
5944,Male,FALSE,2.9,STEM,White,570,5,PE/VC,,570,570000,57
5945,Female,FALSE,3.14,Business,White,630,5,Investment Banking,,630,630000,63
5946,Male,TRUE,3.13,Business,,600,5,Financial Services,,600,600000,60
5947,Male,FALSE,3.24,STEM,White,580,3,Consulting,,580,580000,58
5948,Female,FALSE,3.3,STEM,Asian,590,4,PE/VC,,590,590000,59
5949,Male,TRUE,3.36,Humanities,,650,6,Nonprofit/Gov,,650,650000,65
5950,Male,FALSE,3.15,STEM,Other,650,6,PE/VC,,650,650000,65
5951,Male,TRUE,3.44,Business,,740,6,Nonprofit/Gov,,740,740000,74
5952,Male,TRUE,3.21,STEM,,610,5,Financial Services,,610,610000,61
5953,Male,TRUE,3.25,STEM,,620,7,Consulting,,620,620000,62
5954,Male,FALSE,3.39,STEM,Hispanic,680,5,Retail,Admit,680,680000,68
5955,Male,FALSE,3.36,Humanities,Asian,700,6,Other,,700,700000,70
5956,Female,FALSE,3.16,STEM,Hispanic,640,5,Nonprofit/Gov,,640,640000,64
5957,Female,TRUE,3.09,STEM,,630,5,Consulting,,630,630000,63
5958,Female,TRUE,3.4,Business,,720,4,Health Care,,720,720000,72
5959,Female,FALSE,3.2,Humanities,White,580,6,Consulting,,580,580000,58
5960,Male,TRUE,3.31,Humanities,,660,5,Investment Management,Admit,660,660000,66
5961,Female,FALSE,3.15,Humanities,Asian,660,5,Consulting,,660,660000,66
5962,Female,TRUE,3.25,STEM,,570,4,Financial Services,,570,570000,57
5963,Male,TRUE,3.28,Humanities,,640,5,Technology,,640,640000,64
5964,Male,FALSE,3.4,STEM,Black,690,5,Technology,,690,690000,69
5965,Male,FALSE,3.07,Humanities,Asian,620,5,Consulting,,620,620000,62
5966,Female,FALSE,3.31,Business,White,630,7,Other,,630,630000,63
5967,Female,FALSE,3.22,Humanities,Asian,660,5,Consulting,Admit,660,660000,66
5968,Male,FALSE,3.24,Business,Black,600,4,Technology,,600,600000,60
5969,Male,FALSE,3.15,Humanities,Asian,680,5,PE/VC,,680,680000,68
5970,Female,TRUE,3.14,Humanities,,620,4,Financial Services,,620,620000,62
5971,Male,FALSE,3.29,Humanities,Black,620,6,Nonprofit/Gov,,620,620000,62
5972,Female,FALSE,3.62,Humanities,Other,710,5,Technology,,710,710000,71
5973,Male,TRUE,3,Humanities,,610,4,Other,,610,610000,61
5974,Male,FALSE,3.25,Humanities,White,630,5,Investment Banking,,630,630000,63
